"activity" "subject" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()"
"3" "15" 4.06471051190476 2.07335865 -2.81982181666667 -9.42806478333333 -9.25685893571429 -9.3400831 2.75517719761905 -0.306213554761905 -4.24858326666667 -3.55448551428571 -3.7320816 -2.50648085714286 -4.55980756428571 -5.74964116428571 -3.94542240714286 3.53204008095238 3.53204008095238 2.97097358809524 -2.91736757857143 -5.63640131190476 4.66325681428571 1.2349463 -3.57407559285714 2.10375291904762 0.546142373809524 -4.61599141904762 -3.86708499285714 -3.60972848571429 -3.436733 2.96230231904762 1.79468918571429 -3.31341291666667 -5.93472444285714 2.80198851190476 -0.666961073809524 -3.59600449285714 9.3230220047619 -1.67462317142857 2.20047038571429 1.12526843809524 0.769345707142857 -0.455495554761905 -2.53651642142857 -0.947343954761905 1.79848341428571 -0.887265128571429 -0.465465585714286 0.223408721428571 3.37197712380952 3.37197712380952 -1.04581233333333 -2.3385091047619 -5.09466648095238 2.69756621190476 1.97094179285714 -2.97463081190476 0.364445111904762 -0.131386192857143 -3.51631548333333 -2.86267202857143 -4.02332301666667 -2.55484360238095 3.31150229285714 3.0602719547619 -3.73898631190476 -5.65396130714286
"4" "15" -9.87084356101695 -9.22407162881356 -9.49338025084746 -9.82620883728814 -9.43561411694915 -9.52973658983051 -9.88162333898305 -9.78126998813559 -9.87011024745763 -9.88204115254237 -9.75321519491525 -9.63765802881356 -9.92889042711864 -9.90313307966102 -9.87937202542373 -9.3797790559322 -9.3797790559322 -9.84639018474576 -9.63475074915254 -9.89720049491525 -9.87384778983051 -9.19162700338983 -9.45704713050847 -9.89314359661017 -9.79713045932203 -9.87694113559322 -9.88881930508475 -9.73456092372881 -9.66228648305085 -9.41195938135593 -9.83276251694915 -9.63378228474576 -9.89503941694915 2.8666556779661 -2.24213069661017 -1.76977429152542 8.9036426220339 2.88638266101695 0.723128023728814 7.10367282542373 2.9364773779661 0.218530874576271 -3.03498850508475 -6.07311451016949 5.66598645254237 -7.76356528813559 -3.93357722542373 -5.38726080847458 -9.58669836271186 -9.58669836271186 -9.86107839152542 -9.57331628305085 -9.92188893898305 -9.86619609491525 -9.36955393559322 -9.63227004915254 -9.88106102033898 -9.78159013220339 -9.84908418474576 -9.86152580338983 -9.79201724745763 -9.66731518305085 -9.62790542033898 -9.84689437118644 -9.73762179830509 -9.90180959322034
"5" "15" -9.88949247358491 -9.31900148301887 -9.51670257924528 -9.88432084716981 -9.65687978301887 -9.58810153207547 -9.85459068490566 -9.67720399622642 -9.85301940754717 -9.47790802075472 -9.71332584339623 -9.68167046415094 -9.71514312075472 -9.88107413962264 -9.81293117924528 -9.48600432641509 -9.48600432641509 -9.79994800566038 -9.31286778679245 -9.8143282754717 -9.9006096264151 -9.30286443396226 -9.47905911320755 -9.86934133584906 -9.69934103584906 -9.86654459433962 -9.48275234150943 -9.69442882075472 -9.71282183584906 -9.50204045849057 -9.80184086603774 -9.28838303773585 -9.80329709433962 2.78915803962264 -2.28162006792453 -1.72409613584906 9.65528899622642 -2.22990682075472 3.55480866792453 7.52280703207547 1.89539059433962 0.215706235849057 -2.57528951886792 -5.69218057735849 6.33157393396226 -4.79198204150943 -4.07852138113208 -4.86294828867925 -9.61207616226415 -9.61207616226415 -9.81495125660377 -9.46961381132076 -9.84407077924528 -9.86724998867924 -9.43348788679245 -9.65473514528302 -9.85353492641509 -9.67884709433962 -9.82632302830189 -9.50380286226415 -9.75133868867925 -9.6826485509434 -9.60337344339623 -9.79078785660377 -9.56733900188679 -9.83188091886792
"6" "15" -9.59755551527778 -9.62759422361111 -9.29586835277778 -9.61509742916667 -9.86036192361111 -9.50710357083333 -9.81739386805556 -9.70921587777778 -9.78402956527778 -9.57167680694444 -9.61142911805556 -9.56537051666667 -9.7392395125 -9.80482834444445 -9.80112732777778 -9.43314107916667 -9.43314107916667 -9.73644462777778 -9.24043007638889 -9.73650041666667 -9.59218824583333 -9.64590430138889 -9.23923991944444 -9.83949290694444 -9.73215319722222 -9.80745097361111 -9.58224495416667 -9.59991907083333 -9.60015831111111 -9.4550856 -9.72530077916667 -9.23682244861111 -9.72645710694444 2.894756525 -2.08982792916667 -2.31835530416667 -3.070770875 8.99242553055556 -0.369192905555556 6.72557928611111 2.67217108611111 -0.719484961111111 -2.20844785416667 -5.91600679444444 7.01826997916667 -6.01535146111111 -4.04194639027778 -5.00759476111111 -9.55340661527778 -9.55340661527778 -9.79890228194444 -9.44605127222222 -9.83235025416667 -9.61516176527778 -9.62461124305556 -9.5156594625 -9.81329999027778 -9.70833221666667 -9.7477568375 -9.55413596111111 -9.64310893611111 -9.58190099861111 -9.56001034027778 -9.73681222777778 -9.46812642361111 -9.75727853888889
"1" "16" -4.04692523921569 -3.14569762352941 -2.34647646470588 -9.82469595490196 -9.73784841960784 -9.61387254313725 -3.96223738431373 -4.25563858627451 -4.4025821745098 -6.54171847058824 -6.12593634117647 -3.65489530588235 -6.75889722745098 -7.12237752941176 -5.71264779411765 -4.7180926745098 -4.7180926745098 -4.03386563921569 -6.65078404313725 -7.22808438431373 -4.09070488039216 -3.54370678627451 -2.47295798235294 -4.02884115098039 -4.33612657843137 -4.5663628254902 -6.73741136862745 -6.1194087745098 -4.03219791372549 -5.92150985098039 -4.41447754509804 -7.21137001568627 -7.45726853921569 2.76023564509804 -2.41706129411765 -3.81574938039216 9.25981326078431 2.92635094901961 -2.17351194313725 0.931478352941176 0.240401782352941 -0.179266652941177 -2.84749488039216 -3.7425973372549 4.19439519803922 -1.60925787647059 -1.88930572352941 -0.666720647058824 -2.58766694117647 -2.58766694117647 -3.63144483529412 -4.85931932745098 -6.71541834117647 -3.94790433529412 -3.21500667843137 -2.44363048235294 -4.4140618254902 -4.54270822156863 -4.22332394117647 -5.9574648627451 -6.19731930392157 -4.32885310980392 -4.10463241960784 -3.78278490588235 -6.69228540784314 -7.2068229
"2" "16" -3.97083831568627 -2.47510947843137 -2.6259881745098 -9.48413552745098 -9.33657461176471 -9.07649558823529 -5.21089140196078 -4.25625937254902 -5.93411129607843 -5.08087166666667 -5.8638289372549 -3.7666651372549 -7.07264168627451 -7.7471906627451 -7.17101021960784 -3.34795080196078 -3.34795080196078 -4.93067129607843 -5.18189646470588 -7.97293228431373 -3.69636140980392 -2.10713801764706 -2.22662795686275 -5.38073090196078 -4.17127012352941 -6.20123586470588 -5.09896031372549 -5.59600598431373 -4.01800696078431 -4.18924256078431 -5.1993124 -5.32486721568627 -8.25314327058824 2.99819398039216 -2.76591474705882 -3.79769332745098 8.26874282745098 -0.805926025490196 -3.79059698039216 1.81820055882353 -0.112495370588235 0.724855892156863 1.02032139607843 -0.304646994117647 0.243946488235294 -2.38929859215686 -0.920163447058824 -1.27062859019608 -2.33990331568627 -2.33990331568627 -4.8321905 -3.08260568039216 -7.37705162156863 -4.74984014705882 -3.08512108627451 -3.72396097647059 -5.46088862941177 -4.68605205294118 -5.65220840588235 -5.3239971627451 -6.42018064117647 -4.92427493529412 -3.70649738235294 -4.75597717843137 -6.30546675490196 -7.87833632352941
"3" "16" 3.24701948085106 -1.61920063404255 0.391891206382979 -9.57785118085106 -9.55487793617021 -9.10588943191489 -0.917402757446809 -2.92377583404255 -3.11309055531915 -4.5418847106383 -5.28329304680851 -4.44636334893617 -6.23676024255319 -5.83421784680851 -5.40633469361702 1.69954347234043 1.69954347234043 -1.64288541489362 -4.22315316808511 -5.95822214468085 3.2607258 -2.53519178723404 -0.330515282978723 -0.475645936170213 -3.01779334893617 -3.76432559361702 -4.70373498510638 -5.65214032765957 -5.21100818723404 -0.854076863829787 -2.36130465744681 -4.95178635957447 -6.33479804680851 3.1235517 -2.1125038 -3.30586264893617 9.17818427021277 2.56975158085106 -2.25382496382979 1.25062076595745 -0.133866142553192 -0.981159644680851 -0.345978574468085 -1.75842074042553 1.17290752978723 -1.11739868510638 -1.63792431489362 -0.690001906382979 2.43600217659574 2.43600217659574 -3.17465704468085 -3.09820427234043 -5.90896636382979 1.55821498085106 -1.99055346595745 -0.195914872340426 -2.01352458085106 -3.37207135106383 -2.79859494042553 -4.36147945531915 -4.79512983617021 -3.75000625531915 2.18828911702128 -0.67071329787234 -4.88253939574468 -5.8966315
"4" "16" -9.86825605362319 -9.51607872463768 -9.39672247101449 -9.80158243333333 -9.68023206956522 -9.426508 -9.90861134782609 -9.81800970724638 -9.83487212898551 -9.81037373333333 -9.58336595507246 -9.60287831304348 -9.8958327942029 -9.90621793333333 -9.88364321449275 -9.48442672608696 -9.48442672608696 -9.83615334057971 -9.37942404637681 -9.88261252608696 -9.86892418405797 -9.49829260434783 -9.34652146521739 -9.91567867681159 -9.83230774492754 -9.71318990869565 -9.82057861449275 -9.54343752463768 -9.64270052318841 -9.5378788115942 -9.82190554782609 -9.38863215072464 -9.87506348985507 2.80768574492754 -1.43591974782609 -2.19693483623188 9.42457377971015 -2.89149940724638 1.58259409855072 7.50716966376812 2.57724153333333 -0.525879443478261 -2.78692924057971 -4.91822395652174 6.21783992463768 -6.59202863333333 -3.71369404637681 -4.69096531884058 -9.61879680724638 -9.61879680724638 -9.87472699130435 -9.46417382463768 -9.92444606231884 -9.87043828985507 -9.61456685507246 -9.59552230434783 -9.90964251304348 -9.81752167391304 -9.81178036811594 -9.78632856956522 -9.66796001739131 -9.60058264057971 -9.58335480724638 -9.83968635942029 -9.54060994347826 -9.89363136376812
"5" "16" -9.89076811794872 -9.60298267692308 -9.53468961666667 -9.73821228333333 -9.80552435769231 -9.59562830769231 -9.91026497435897 -9.8262195474359 -9.88073825641026 -9.73400107564103 -9.80110277307692 -9.82357006410256 -9.87102322692308 -9.92589441153846 -9.92698522948718 -9.57294494487179 -9.57294494487179 -9.86761550641026 -9.64105768461538 -9.90809427435897 -9.89100620641026 -9.58174310128205 -9.48540267051282 -9.91847149615385 -9.84236462179487 -9.8865796025641 -9.73926885 -9.78402418717949 -9.83527402051282 -9.57173571923077 -9.85912716923077 -9.63574736025641 -9.90672800769231 2.83497402948718 -1.85777427820513 -2.50521883076923 9.41587749358974 2.48248741923077 -3.0963981974359 7.36438905641026 2.75079419615385 -0.0683519564102564 -3.39887498589744 -6.64817377692308 7.74477460769231 -6.11601657179487 -4.24982241410256 -5.36612999487179 -9.69948825128205 -9.69948825128205 -9.89205231794872 -9.72528178205128 -9.92848576025641 -9.89427670897436 -9.6931401525641 -9.69999504230769 -9.91038638974359 -9.82425403974359 -9.86091891538462 -9.73157351666667 -9.83594244615385 -9.8363927 -9.71082558076923 -9.86502687948718 -9.75448632179487 -9.9117243
"6" "16" -9.73691429428571 -9.43061150285714 -9.65490276285714 -9.63761977857143 -9.66087103857143 -9.67886002 -9.88416723857143 -9.84867286857143 -9.87644127 -9.77010769857143 -9.70747514 -9.84781484857143 -9.85835459428571 -9.89046576 -9.94465157714286 -9.57895927714286 -9.57895927714286 -9.87891003571429 -9.59020036285714 -9.88212425428571 -9.71409075142857 -9.37083636714286 -9.62524372714286 -9.89287359142857 -9.86215013 -9.88348904571428 -9.77509583571429 -9.68135251857143 -9.85730995857143 -9.58111895857143 -9.8724716 -9.58975084 -9.88058401142857 2.74227162571429 -2.52757921714286 -2.72090790857143 -5.49837423285714 -0.199270225714286 8.93884468571428 7.22949488428571 1.96821091428571 -0.574526868571429 -2.47620451571429 -6.17000836428571 7.43807442142857 -6.14263200857143 -3.45417638285714 -5.49142581714286 -9.61834634857143 -9.61834634857143 -9.88349656571429 -9.51777099571428 -9.90839526285714 -9.80213187428572 -9.63635575142857 -9.74580069142857 -9.88580046285714 -9.84752927142857 -9.85544945285714 -9.75892407428571 -9.76092920571429 -9.85957788 -9.68020521285714 -9.87514525142857 -9.70249638857143 -9.88695277714286
"1" "17" -3.1950017295082 -1.46037516065574 -2.65824489180328 -9.80983351639344 -9.68613202622951 -9.56903248196721 -3.55492635409836 -2.6711130704918 -5.34303311639344 -4.7981351295082 -4.54932903934426 -3.86044435409836 -4.31296148196721 -5.60203489016393 -5.24422887377049 -4.61837866885246 -4.61837866885246 -2.75672786229508 -5.22494763606557 -5.3970849147541 -3.04806274098361 -3.95640348360656 -2.62391594918033 -3.43866129016393 -1.07229268196721 -5.43872996229508 -5.04849290819672 -4.39238787704918 -4.38768699508197 -5.65162507704918 -2.4444932295082 -6.15320077704918 -5.20385479180328 2.72341855245902 -2.78677381147541 -3.6384296 9.2811236852459 -5.46214694918033 -2.04686032459016 1.57894134754098 -0.157924549180328 0.99155607704918 -3.34217210327869 -4.51805027868852 4.04666853114754 -2.68458922459016 -2.70990785409836 -1.40735757377049 -2.08635673934426 -2.08635673934426 -3.01093269180328 -3.35009836885246 -5.17167440655738 -3.60991674918033 -3.62279972295082 -3.82832802295082 -4.23446094590164 -2.32988937213115 -5.23427055737705 -4.0771670852459 -4.90166286557377 -3.98809217540984 -4.29380043442623 -3.35938891803279 -5.18618058688525 -5.82711859672131
"2" "17" -1.87881819375 0.194525929166667 -3.68775848958333 -9.49460372291667 -9.1597346625 -9.30159843541667 -2.92665827083333 -3.56887984166667 -6.57430836041667 -5.01863509791667 -4.93044125208333 -2.95702962708333 -6.06044344375 -6.76722847708333 -6.10586202291667 -1.64032001875 -1.64032001875 -3.90912450416667 -4.5948811125 -6.8231162875 -0.703316291666667 -0.820389808333333 -2.57575636875 -2.99560205416667 -3.72580330208333 -6.80325770833333 -5.41960326875 -4.81154119791667 -3.285163375 -2.46983278541667 -4.37383107916667 -4.96444579791667 -7.241557425 2.62084868333333 -2.55691307083333 -3.47228197291667 8.53530565833333 -2.84153753333333 -2.98171464166667 0.36796259375 0.43204024375 -0.215766635416667 -0.687077795833333 -0.275711747916667 -0.140984754166667 -1.47304247291667 -0.853211320833333 0.0383814041666667 -0.0607626604166666 -0.0607626604166666 -3.57233897916667 -3.03985878541667 -6.37367490625 -2.6841554375 -2.15031789375 -4.138248175 -3.60272225833333 -3.7705192875 -6.33017707916667 -4.11171254166667 -5.21435415208333 -3.24273713333333 -2.04678957291667 -3.60299853125 -5.04066956875 -6.69008763541667
"3" "17" 2.6288694173913 0.343188267391304 -2.11823607826087 -9.50026242173913 -9.46576675652174 -9.01097766521739 -1.95945680217391 -3.46728645 -5.36331570652174 -4.26532851304348 -4.59281989565217 -4.68462984347826 -5.26801825217391 -5.72144734130435 -5.42770646521739 1.14503274347826 1.14503274347826 -1.73699005217391 -3.52687281086957 -5.92319490869565 3.19935589782609 -0.670301069565217 -2.32063814347826 -1.21520504347826 -3.45376508913043 -5.73043711086957 -4.54617866086957 -4.69390428043478 -5.40949520217391 -1.54202957391304 -2.28274668913043 -4.28868687826087 -6.43399203913043 2.9391828326087 -1.91251794347826 -2.77624750652174 9.28817578043478 -3.92360529130435 -4.38987108913043 2.12375753913043 -0.507083552173913 -0.0341326391304348 0.882390519565217 -2.50396272826087 1.34018532391304 -1.79483368913043 -0.716957973913044 -1.65580585434783 1.77134062608696 1.77134062608696 -2.63272950434783 -2.97576103695652 -5.40325787826087 -0.628816152173913 -1.86334692391304 -3.93734002391304 -2.28774702391304 -3.51268404347826 -4.98668458043478 -3.54944444130435 -4.51126869347826 -4.03380386086957 0.674324208695652 -1.65344302608696 -4.0943875826087 -5.7734888
"4" "17" -9.944439053125 -9.6185862984375 -9.6572919578125 -9.9019661703125 -9.667201059375 -9.566106440625 -9.8027810296875 -9.8863700234375 -9.90529261875 -9.8963832578125 -9.8612868078125 -9.656427259375 -9.952559371875 -9.949818809375 -9.938412575 -9.6506519109375 -9.6506519109375 -9.9144649921875 -9.6134775484375 -9.80384255625 -9.9465731359375 -9.59789141875 -9.6292107328125 -9.805506621875 -9.8991581109375 -9.9081824828125 -9.9004126046875 -9.84813098125 -9.669071453125 -9.653996796875 -9.9031962640625 -9.7471085296875 -9.9362452375 2.773570196875 -1.910923134375 -2.651147971875 9.4488374765625 2.221255453125 -1.18074465625 7.5070986171875 2.058690975 0.4176801625 -3.0202763828125 -6.0105941671875 6.302469 -7.7146471046875 -4.0376484078125 -5.0481117375 -9.7274734640625 -9.7274734640625 -9.9281471515625 -9.67177744375 -9.96334795 -9.939693815625 -9.6992798921875 -9.7484160453125 -9.8048012109375 -9.883274196875 -9.888280653125 -9.8841106765625 -9.8879397953125 -9.6755459828125 -9.73626755 -9.9142725046875 -9.6930679234375 -9.95204564375
"5" "17" -9.91163919871795 -9.68176663717949 -9.70462679230769 -9.85751365769231 -9.75810476025641 -9.69171762179487 -9.92094005512821 -9.8666125974359 -9.91217027307692 -9.81373082948718 -9.85121164615385 -9.85538363333333 -9.89257196282051 -9.93699908589744 -9.92327099487179 -9.75377309871795 -9.75377309871795 -9.90363248205128 -9.77680837435897 -9.92372117307692 -9.91318528333333 -9.66427323846154 -9.66999000897436 -9.92775377692308 -9.88200349487179 -9.91450377692308 -9.81791318076923 -9.83946584871795 -9.86725274871795 -9.75504840641026 -9.89472086666667 -9.77263418717949 -9.92177303589744 2.77942503333333 -2.36074349230769 -2.49957060384615 9.04678547435898 -2.57486817948718 -4.1802047474359 7.40864955641026 2.54862268717949 -0.201678132051282 -2.83113700769231 -6.4904917025641 7.0925761974359 -5.74025607307692 -4.04518753974359 -5.46331330897436 -9.77635981410256 -9.77635981410256 -9.91742753589744 -9.78184576538461 -9.93672973717949 -9.90927533846154 -9.7417056948718 -9.80231575769231 -9.92129225769231 -9.86278342435897 -9.89563633076923 -9.80696264102564 -9.87334041282051 -9.85954978205128 -9.80967748205128 -9.90162798846154 -9.84291131538462 -9.92723939358974
"6" "17" -9.72960567323944 -9.44792875211268 -9.53476700140845 -9.61063222394366 -9.61466681267606 -9.57164565211268 -9.81489017183099 -9.76960542816901 -9.8281300056338 -9.75893061830986 -9.71484336197183 -9.76200771267606 -9.80792372112676 -9.83135596619718 -9.75545657042253 -9.48257993521127 -9.48257993521127 -9.80126745352113 -9.59325498732394 -9.82038121126761 -9.72438525352113 -9.42791615915493 -9.50116956478873 -9.83213244366197 -9.78343915774648 -9.83854158873239 -9.77203498309859 -9.70627806901408 -9.78357126056338 -9.49042531690141 -9.79657231408451 -9.6002383915493 -9.81983437605634 2.76571222676056 -2.29185247042254 -3.9420524915493 -1.9913309 6.58792072253521 7.22657502112676 6.74376644929577 1.58650569295775 -0.707078147887324 -2.40391340422535 -5.8750071028169 6.79198236056338 -6.53255051830986 -3.61961143943662 -5.13981600140845 -9.53021411126761 -9.53021411126761 -9.81607627887324 -9.60733121690141 -9.85542411126761 -9.74359280140845 -9.54648102253521 -9.65406091549296 -9.8147206915493 -9.77212387746479 -9.8038005915493 -9.71949211126761 -9.73669098591549 -9.76164852112676 -9.61046326338028 -9.79687318732394 -9.69014444788732 -9.82765526478873
"1" "18" -3.7600552125 -2.42127368571429 -4.28348061071429 -9.83010882678571 -9.75311658928571 -9.7248384875 -3.68056913928571 -3.20158763392857 -6.33325860714286 -7.044397775 -4.96431539642857 -5.11417204821429 -5.78133968392857 -6.94925789464286 -6.63259579285714 -4.60346465357143 -4.60346465357143 -4.2541866125 -6.0851009125 -7.26591779107143 -3.78068199285714 -2.67273644642857 -4.39861578035714 -3.75992795357143 -3.20264113035714 -6.64327149285714 -7.34901390178571 -4.60890661785714 -5.4840977125 -5.65563056964286 -4.44453486071429 -6.68908146607143 -7.69408385535714 2.73887758571429 -2.66726248035714 -3.87669028571429 9.2386524875 -2.54317085892857 2.5709706375 1.05738663392857 0.7753922625 -0.167131291071429 -2.72281442321429 -1.95025703928571 4.00996214642857 -2.73296682142857 -1.93087393035714 -1.41615943214286 -2.87908078035714 -2.87908078035714 -3.79269262142857 -5.00471147857143 -6.36485896964286 -3.7147515625 -2.97269732321429 -4.8977105125 -4.14797154464286 -3.61908549464286 -6.01147246785714 -6.09673434464286 -5.70898150714286 -5.38152344821429 -4.24386734107143 -4.1403775125 -6.20331394285714 -7.10596311071429
"2" "18" -3.80168286724138 -2.7322171362069 -3.1437339137931 -9.61738807068966 -9.42056881206897 -9.07839723965517 -5.63202134655172 -5.6794063862069 -7.60829911206897 -5.93841504137931 -5.07297003103448 -4.33922212068966 -7.6068902862069 -8.28872171206897 -7.18951757931034 -3.7184157 -3.7184157 -5.79330320344828 -5.28058134137931 -8.35525127931034 -3.50639840862069 -3.08038027413793 -2.81666086551724 -5.75331252413793 -5.85531432931035 -7.84728430344828 -6.0071129637931 -4.43429836896552 -4.66022431206897 -4.36218933448276 -5.87926077068966 -5.33044636034483 -8.60910992241379 2.65401201896552 -1.64875849482759 -4.44106317413793 8.83330258448276 -3.16619946206897 2.2205177362069 1.16428415172414 -0.203357970689655 0.20409375862069 -0.296716037931034 -0.693763734482759 1.80560000172414 -1.43145007068966 -0.738119986206897 -0.220064106896552 -2.79146312758621 -2.79146312758621 -6.01463948275862 -3.691086 -7.81652689310345 -4.65097261896552 -3.63450742586207 -5.22728377068966 -5.89410590172414 -5.79650286034483 -7.36149274137931 -5.9232371 -6.49817266551724 -5.04364096896552 -4.36561064482759 -5.74481396551724 -6.54029089310345 -8.26193160862069
"3" "18" -3.02634565090909 -2.54214045818182 -4.18610127454545 -9.60404874545454 -9.32962218181818 -9.21661749636364 -3.87223932363636 -4.47033872545455 -6.51246664909091 -5.17717340363636 -6.17230786 -4.83658260727273 -6.76716181636364 -7.52608622181818 -6.05655411090909 -2.81313418727273 -2.81313418727273 -3.87826036545455 -5.16050661272727 -7.44159518909091 -2.85535871636364 -2.73798158 -4.18258649818182 -4.16050500909091 -4.64546054727273 -6.78751080363636 -5.53403645090909 -6.07757979272727 -5.43996110545455 -3.44299434181818 -3.83383264727273 -5.37982951818182 -7.75286593454545 2.88439468909091 -2.12132501090909 -3.25297168181818 9.32277478363636 -2.25809125454545 1.18587219272727 2.01098443636364 -0.462241901818182 -0.589818654545455 -0.687038509090909 -0.439405630909091 1.80406653818182 -1.27004752727273 -2.32783515818182 -1.15396090181818 -2.93531973636364 -2.93531973636364 -4.66516044 -3.81022814727273 -7.01663073636364 -3.50086793272727 -3.09049613818182 -5.05824358 -4.12728286727273 -4.65982666363636 -6.22135895090909 -4.98388522363636 -6.41527595090909 -4.47030699454545 -3.07029933818182 -3.96606162181818 -6.04735414363636 -7.44236045090909
"4" "18" -9.94347988596491 -9.74928131052632 -9.77572717017544 -9.94043771403509 -9.84035479473684 -9.78340183157895 -9.91624662105263 -9.84002717017544 -9.90153121754386 -9.91956958947369 -9.86753343859649 -9.81525495438597 -9.94170190701754 -9.94224162105263 -9.92814325087719 -9.81595285964912 -9.81595285964912 -9.91159350526316 -9.81372675614035 -9.94868913508772 -9.94906565789474 -9.74980068596491 -9.75722121403509 -9.92039060701754 -9.85694744385965 -9.9014167631579 -9.92575399473684 -9.85710087894737 -9.8279727631579 -9.82226151578947 -9.91044297894737 -9.81252632807018 -9.94967621754386 2.7727001877193 -1.28162082105263 -1.87879171403509 9.09816469298246 1.38567400175439 0.673119831578947 7.6622889 3.0488795122807 0.491795350877193 -2.86589211754386 -6.33313294736842 5.99496790175439 -8.09828425263158 -4.04134970701754 -5.09737852105263 -9.83674151754386 -9.83674151754386 -9.89869574561403 -9.77634992105263 -9.94873439824561 -9.93144920175439 -9.76538530350877 -9.82996441403509 -9.91924709824561 -9.83642391578947 -9.88689671578947 -9.89961500350877 -9.88702701403509 -9.83027386491228 -9.84781467192983 -9.90407075964912 -9.86535242105263 -9.9480818754386
"5" "18" -9.92019762739726 -9.5422343630137 -9.61873909178082 -9.94270075205479 -9.81335941917808 -9.76044291369863 -9.89436673835617 -9.75277836849315 -9.88455249452055 -9.62254249589041 -9.80417134246575 -9.72820402739726 -9.81970965890411 -9.91151973150685 -9.86259015753425 -9.72285545479452 -9.72285545479452 -9.86015285890411 -9.59797118082192 -9.88519665753425 -9.92789068493151 -9.5291199479452 -9.57216177945205 -9.90287933424658 -9.77179032191781 -9.89275839041096 -9.62272711643836 -9.78801848493151 -9.74822589589041 -9.73264853561644 -9.86277356712329 -9.5911345739726 -9.88407465205479 2.78458805890411 -2.38631089863014 -2.60459725616438 9.47573239863014 -2.04206320958904 3.09627370410959 7.40626807534247 1.98851570410959 -0.202604142465753 -2.88152700136986 -7.16458880958904 7.09628003972603 -5.86424830684931 -4.06573412739726 -5.32384453013699 -9.72607495342466 -9.72607495342466 -9.8596529369863 -9.63006793150685 -9.88685954931507 -9.90409919315069 -9.61239135479452 -9.75772813972603 -9.89544971232877 -9.75243689589041 -9.86265653561644 -9.64428926438356 -9.83561159726027 -9.74294413013699 -9.76797646027397 -9.84987073150685 -9.72352593013699 -9.88960668767123
"6" "18" -9.84527649230769 -9.86160920923077 -9.87658662307692 -9.82715987538462 -9.94093522615385 -9.90957249538462 -9.85921071076923 -9.85554339384615 -9.90660246153846 -9.92872598 -9.84202872923077 -9.85108386307692 -9.96104441384615 -9.90547638769231 -9.92548101846154 -9.86464542615385 -9.86464542615385 -9.89526277538462 -9.80560877846154 -9.92153054 -9.84321858307692 -9.86746450769231 -9.87224804307692 -9.86641245846154 -9.86210701230769 -9.90744752923077 -9.93019371692308 -9.83457774923077 -9.86483048153846 -9.87648484461539 -9.89710656769231 -9.81468841692308 -9.92737961692308 2.74691576923077 -1.73937684615385 -1.33815806923077 -2.20600509076923 7.19755403692308 6.05495317692308 7.49985010769231 3.50786515230769 -0.671873041538462 -2.60084726 -6.70820117538462 7.40135001538462 -7.46959895230769 -3.93440191846154 -5.46374128615385 -9.86456241538461 -9.86456241538461 -9.8832154 -9.80740846769231 -9.93095122615385 -9.85179972153846 -9.84909884615385 -9.88606906307692 -9.86404709384615 -9.85865325230769 -9.89116865846154 -9.92436927692308 -9.85611171384615 -9.84999291538461 -9.86788412 -9.88548418307692 -9.84329092153846 -9.91901007538462
